item_id,dataset,sample_id,generator,setting,vllm/Qwen/Qwen3-14B,vllm/Qwen/Qwen3-4B-Instruct-2507,vllm/allenai/Olmo-3-7B-Instruct,vllm/meta-llama/Llama-3.1-8B-Instruct,vllm/meta-llama/Llama-3.2-3B-Instruct,vllm/nvidia/NVIDIA-Nemotron-Nano-9B-v2,n_evaluators,n_correct,mean_correct,correctness_variance,all_evaluators_same,correctness_pattern,difficulty,discrimination,guessing
gpqa::gpqa:rec0VuKUjt1SZ7NYv::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:rec0VuKUjt1SZ7NYv,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.401498896194603,0.9999991175501084,0.1249146680597442
gpqa::gpqa:rec0VuKUjt1SZ7NYv::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:rec0VuKUjt1SZ7NYv,google/gemini-3.1-pro-preview,human_from_scratch,1.0,0.0,1.0,1.0,0.0,0.0,6,3.0,0.5,0.25,False,101100,18.663472486473225,1.0000017271508026,0.3908894346162249
gpqa::gpqa:rec0VuKUjt1SZ7NYv::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:rec0VuKUjt1SZ7NYv,google/gemini-3.1-pro-preview,model_from_scratch,1.0,0.0,1.0,1.0,0.0,0.0,6,3.0,0.5,0.25,False,101100,18.804497755247183,1.0000012903295554,0.3908888307922659
gpqa::gpqa:rec0VuKUjt1SZ7NYv::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:rec0VuKUjt1SZ7NYv,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.376520351644565,0.9999967663316306,0.0685797992716778
gpqa::gpqa:rec0VuKUjt1SZ7NYv::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:rec0VuKUjt1SZ7NYv,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.523045105998907,0.9999969683566065,0.0685797992716855
gpqa::gpqa:rec0VuKUjt1SZ7NYv::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:rec0VuKUjt1SZ7NYv,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.57091885675274,0.9999969865267974,0.0685797992716852
gpqa::gpqa:rec0VuKUjt1SZ7NYv::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:rec0VuKUjt1SZ7NYv,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,1.0,1.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001100,18.83289351115482,0.999999696403775,0.2952485257987796
gpqa::gpqa:rec0VuKUjt1SZ7NYv::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:rec0VuKUjt1SZ7NYv,openai/gpt-5.2-2025-12-11,model_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.973915565196275,0.9999973999687072,0.2072102185792414
gpqa::gpqa:rec0VuKUjt1SZ7NYv::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:rec0VuKUjt1SZ7NYv,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,1.0,1.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001100,19.140890148734474,1.0000011209989443,0.1990930265465809
gpqa::gpqa:rec0VuKUjt1SZ7NYv::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:rec0VuKUjt1SZ7NYv,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.28740342315461,0.999996766462097,0.0685797992716825
gpqa::gpqa:rec0VuKUjt1SZ7NYv::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:rec0VuKUjt1SZ7NYv,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.335277185906197,0.9999967799716776,0.0685797992716974
gpqa::gpqa:rec0VuKUjt1SZ7NYv::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:rec0VuKUjt1SZ7NYv,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,0.0,1.0,1.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001100,18.597252887242337,0.9999996043683012,0.2952486298292718
gpqa::gpqa:rec0VuKUjt1SZ7NYv::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:rec0VuKUjt1SZ7NYv,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,1.0,0.0,1.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,101000,18.73827775790549,0.999998789994001,0.2952489868071898
gpqa::gpqa:rec0Y0PY1lx8aZPZh::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:rec0Y0PY1lx8aZPZh,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.22394337804929,0.9999969839174996,0.0685797992716955
gpqa::gpqa:rec0Y0PY1lx8aZPZh::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:rec0Y0PY1lx8aZPZh,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,19.370471964679847,0.9999989325768238,0.1249146416450587
gpqa::gpqa:rec0Y0PY1lx8aZPZh::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:rec0Y0PY1lx8aZPZh,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.41834173462333,0.9999972518934318,0.0685797992716978
gpqa::gpqa:rec0Y0PY1lx8aZPZh::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:rec0Y0PY1lx8aZPZh,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,18.680313265876865,0.9999983846146584,0.2072099537086304
gpqa::gpqa:rec0Y0PY1lx8aZPZh::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:rec0Y0PY1lx8aZPZh,google/gemini-3.1-pro-preview,model_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.82133834684349,0.9999977629445762,0.2072101930988667
gpqa::gpqa:rec0Y0PY1lx8aZPZh::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:rec0Y0PY1lx8aZPZh,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,0.0,1.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000100,19.39337345293777,0.9999985100886803,0.1249147334028516
gpqa::gpqa:rec0Y0PY1lx8aZPZh::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:rec0Y0PY1lx8aZPZh,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.53989244226144,0.9999969740004536,0.0685797992716934
gpqa::gpqa:rec0Y0PY1lx8aZPZh::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:rec0Y0PY1lx8aZPZh,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.587766192793765,0.999996992219804,0.0685797992716892
gpqa::gpqa:rec0Y0PY1lx8aZPZh::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:rec0Y0PY1lx8aZPZh,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,18.84973815272728,0.9999982078792764,0.2072099763512876
gpqa::gpqa:rec0Y0PY1lx8aZPZh::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:rec0Y0PY1lx8aZPZh,openai/gpt-5.2-2025-12-11,model_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.990762898856964,0.9999974065612434,0.207210217779777
gpqa::gpqa:rec0Y0PY1lx8aZPZh::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:rec0Y0PY1lx8aZPZh,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.157725819178705,0.9999966558291108,0.0685797992716784
gpqa::gpqa:rec0Y0PY1lx8aZPZh::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:rec0Y0PY1lx8aZPZh,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,1.0,0.0,6,1.0,0.16666666666666666,0.1388888888888889,False,000010,19.30425524467575,0.9999985366275996,0.1249146670816437
gpqa::gpqa:rec0Y0PY1lx8aZPZh::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:rec0Y0PY1lx8aZPZh,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.352124525497217,0.999996784497449,0.0685797992716831
gpqa::gpqa:rec0Y0PY1lx8aZPZh::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:rec0Y0PY1lx8aZPZh,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,18.61409707644204,0.999998039557193,0.2072100187395474
gpqa::gpqa:rec0Y0PY1lx8aZPZh::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:rec0Y0PY1lx8aZPZh,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,18.75512132304808,0.9999970984643992,0.2072102629048617
gpqa::gpqa:rec0wZvZgiz320KRs::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:rec0wZvZgiz320KRs,google/gemini-3.1-pro-preview,augment_ablation,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.17522956586364,0.999998313356523,0.1249147826835657
gpqa::gpqa:rec0wZvZgiz320KRs::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:rec0wZvZgiz320KRs,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.321747398897763,0.9999972144903856,0.0685797992716947
gpqa::gpqa:rec0wZvZgiz320KRs::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:rec0wZvZgiz320KRs,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.36962114133221,0.9999972350431507,0.0685797992716883
gpqa::gpqa:rec0wZvZgiz320KRs::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:rec0wZvZgiz320KRs,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,1.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,001000,18.6315922948525,0.9999981744177312,0.2072099225657714
gpqa::gpqa:rec0wZvZgiz320KRs::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:rec0wZvZgiz320KRs,google/gemini-3.1-pro-preview,model_from_scratch,1.0,1.0,1.0,0.0,1.0,0.0,6,4.0,0.6666666666666666,0.22222222222222224,False,111010,18.772628010655144,1.0000030065955707,0.4901943075596857
gpqa::gpqa:rec0wZvZgiz320KRs::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:rec0wZvZgiz320KRs,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.344647083757906,0.9999967586741474,0.068579799271689
gpqa::gpqa:rec0wZvZgiz320KRs::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:rec0wZvZgiz320KRs,openai/gpt-5.2-2025-12-11,augment_human,1.0,0.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,100000,19.491178606089207,0.9999982523366546,0.1249147832641354
gpqa::gpqa:rec0wZvZgiz320KRs::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:rec0wZvZgiz320KRs,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.539050512711828,0.9999988677687696,0.1249146913607612
gpqa::gpqa:rec0wZvZgiz320KRs::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:rec0wZvZgiz320KRs,openai/gpt-5.2-2025-12-11,human_from_scratch,1.0,0.0,1.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,101000,18.80102172166798,0.999999741737962,0.2952486684817952
gpqa::gpqa:rec0wZvZgiz320KRs::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:rec0wZvZgiz320KRs,openai/gpt-5.2-2025-12-11,model_from_scratch,1.0,1.0,1.0,0.0,1.0,0.0,6,4.0,0.6666666666666666,0.22222222222222224,False,111010,18.94205366413299,1.0000027037763983,0.490193725210891
gpqa::gpqa:rec0wZvZgiz320KRs::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:rec0wZvZgiz320KRs,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.10900520232371,0.9999966475713504,0.0685797992716772
gpqa::gpqa:rec0wZvZgiz320KRs::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:rec0wZvZgiz320KRs,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,1.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001001,19.255540653992764,1.000001519023153,0.1990930131217959
gpqa::gpqa:rec0wZvZgiz320KRs::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:rec0wZvZgiz320KRs,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,1.0,0.0,1.0,0.0,1.0,6,3.0,0.5,0.25,False,010101,19.303422105616008,1.0000041298869595,0.2861748049804318
gpqa::gpqa:rec0wZvZgiz320KRs::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:rec0wZvZgiz320KRs,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,1.0,0.0,1.0,0.0,0.0,0.0,6,2.0,0.3333333333333333,0.22222222222222224,False,101000,18.565381129462654,0.9999994588092126,0.2952487771265217
gpqa::gpqa:rec0wZvZgiz320KRs::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:rec0wZvZgiz320KRs,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,1.0,0.0,1.0,1.0,0.0,0.0,6,3.0,0.5,0.25,False,101100,18.7064092968078,1.000000604293288,0.3908883108029617
gpqa::gpqa:rec0wsMJZgWo7ICJm::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:rec0wsMJZgWo7ICJm,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,1.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000101,19.153798499062333,1.0000018417870329,0.1990930139178496
gpqa::gpqa:rec0wsMJZgWo7ICJm::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:rec0wsMJZgWo7ICJm,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.300312646088653,0.99999720608094,0.0685797992716832
gpqa::gpqa:rec0wsMJZgWo7ICJm::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:rec0wsMJZgWo7ICJm,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.34818638881729,0.9999972266239172,0.0685797992716941
gpqa::gpqa:rec0wsMJZgWo7ICJm::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:rec0wsMJZgWo7ICJm,google/gemini-3.1-pro-preview,human_from_scratch,0.0,1.0,1.0,1.0,1.0,0.0,6,4.0,0.6666666666666666,0.22222222222222224,False,011110,18.61016573132249,1.0000031508472462,0.4901966703501751
gpqa::gpqa:rec0wsMJZgWo7ICJm::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:rec0wsMJZgWo7ICJm,google/gemini-3.1-pro-preview,model_from_scratch,0.0,1.0,1.0,0.0,0.0,1.0,6,3.0,0.5,0.25,False,011001,18.751188736931613,1.0000014307931615,0.3908890210275403
gpqa::gpqa:rec0wsMJZgWo7ICJm::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:rec0wsMJZgWo7ICJm,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,1.0,0.0,1.0,0.0,1.0,6,3.0,0.5,0.25,False,010101,19.32323031259828,1.0000042781850436,0.2861747835373322
gpqa::gpqa:rec0wsMJZgWo7ICJm::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:rec0wsMJZgWo7ICJm,openai/gpt-5.2-2025-12-11,augment_human,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,010000,19.469743328135134,0.999998538107583,0.1249147571282722
gpqa::gpqa:rec0wsMJZgWo7ICJm::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:rec0wsMJZgWo7ICJm,openai/gpt-5.2-2025-12-11,augment_model,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,010000,19.51761705389551,0.9999985644527822,0.124914755881337
gpqa::gpqa:rec0wsMJZgWo7ICJm::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:rec0wsMJZgWo7ICJm,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,1.0,1.0,1.0,1.0,0.0,6,4.0,0.6666666666666666,0.22222222222222224,False,011110,18.779591593787284,1.0000032313187983,0.490196151395931
gpqa::gpqa:rec0wsMJZgWo7ICJm::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:rec0wsMJZgWo7ICJm,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,0.0,1.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,001001,18.92060888617771,0.9999995139783516,0.2952486865038197
gpqa::gpqa:rec0wsMJZgWo7ICJm::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:rec0wsMJZgWo7ICJm,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,1.0,0.0,1.0,0.0,1.0,6,3.0,0.5,0.25,False,010101,19.087589810470387,1.0000034624667409,0.2861747772063546
gpqa::gpqa:rec0wsMJZgWo7ICJm::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:rec0wsMJZgWo7ICJm,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,1.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,010001,19.23410765541537,1.0000009865502906,0.1990930329061346
gpqa::gpqa:rec0wsMJZgWo7ICJm::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:rec0wsMJZgWo7ICJm,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,0.0,1.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,000101,19.281980584898925,1.0000013895037945,0.1990930235582868
gpqa::gpqa:rec0wsMJZgWo7ICJm::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:rec0wsMJZgWo7ICJm,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,1.0,1.0,1.0,1.0,0.0,6,4.0,0.6666666666666666,0.22222222222222224,False,011110,18.5439518881935,1.0000031946602836,0.4901952936867967
gpqa::gpqa:rec0wsMJZgWo7ICJm::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:rec0wsMJZgWo7ICJm,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,1.0,0.0,0.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,010000,18.684965372124697,0.999997411850124,0.2072102183370343
gpqa::gpqa:rec0yTRmO1o1xCA6H::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:rec0yTRmO1o1xCA6H,google/gemini-3.1-pro-preview,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.241848452314137,0.9999969894197122,0.0685797992716897
gpqa::gpqa:rec0yTRmO1o1xCA6H::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:rec0yTRmO1o1xCA6H,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.388373064303,0.9999972374109342,0.0685797992716954
gpqa::gpqa:rec0yTRmO1o1xCA6H::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:rec0yTRmO1o1xCA6H,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.43624680594914,0.9999972579959728,0.068579799271684
gpqa::gpqa:rec0yTRmO1o1xCA6H::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:rec0yTRmO1o1xCA6H,google/gemini-3.1-pro-preview,human_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.69821596776764,0.999997433883696,0.1315100033590201
gpqa::gpqa:rec0yTRmO1o1xCA6H::google/gemini-3.1-pro-preview::model_from_scratch,gpqa,gpqa:rec0yTRmO1o1xCA6H,google/gemini-3.1-pro-preview,model_from_scratch,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,18.839241462070092,0.9999979566005696,0.2072100324652907
gpqa::gpqa:rec0yTRmO1o1xCA6H::openai/gpt-5.2-2025-12-11::augment_ablation,gpqa,gpqa:rec0yTRmO1o1xCA6H,openai/gpt-5.2-2025-12-11,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.41127276732852,0.999996775538864,0.0685797992716833
gpqa::gpqa:rec0yTRmO1o1xCA6H::openai/gpt-5.2-2025-12-11::augment_human,gpqa,gpqa:rec0yTRmO1o1xCA6H,openai/gpt-5.2-2025-12-11,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.55779751582041,0.9999969794029973,0.0685797992716873
gpqa::gpqa:rec0yTRmO1o1xCA6H::openai/gpt-5.2-2025-12-11::augment_model,gpqa,gpqa:rec0yTRmO1o1xCA6H,openai/gpt-5.2-2025-12-11,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.60567126614423,0.9999969976676404,0.0685797992716881
gpqa::gpqa:rec0yTRmO1o1xCA6H::openai/gpt-5.2-2025-12-11::human_from_scratch,gpqa,gpqa:rec0yTRmO1o1xCA6H,openai/gpt-5.2-2025-12-11,human_from_scratch,0.0,0.0,0.0,1.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000100,18.86764358291878,0.999998275339613,0.2072100047226896
gpqa::gpqa:rec0yTRmO1o1xCA6H::openai/gpt-5.2-2025-12-11::model_from_scratch,gpqa,gpqa:rec0yTRmO1o1xCA6H,openai/gpt-5.2-2025-12-11,model_from_scratch,0.0,0.0,0.0,0.0,0.0,1.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000001,19.00866601742459,0.9999978391076402,0.2072100580495382
gpqa::gpqa:rec0yTRmO1o1xCA6H::together/Qwen/Qwen3.5-397B-A17B::augment_ablation,gpqa,gpqa:rec0yTRmO1o1xCA6H,together/Qwen/Qwen3.5-397B-A17B,augment_ablation,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.175630899054607,0.9999966588564504,0.068579799271687
gpqa::gpqa:rec0yTRmO1o1xCA6H::together/Qwen/Qwen3.5-397B-A17B::augment_human,gpqa,gpqa:rec0yTRmO1o1xCA6H,together/Qwen/Qwen3.5-397B-A17B,augment_human,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.322155839832973,0.9999967752579206,0.068579799271674
gpqa::gpqa:rec0yTRmO1o1xCA6H::together/Qwen/Qwen3.5-397B-A17B::augment_model,gpqa,gpqa:rec0yTRmO1o1xCA6H,together/Qwen/Qwen3.5-397B-A17B,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.370029602111217,0.9999967888905692,0.0685797992716815
gpqa::gpqa:rec0yTRmO1o1xCA6H::together/Qwen/Qwen3.5-397B-A17B::human_from_scratch,gpqa,gpqa:rec0yTRmO1o1xCA6H,together/Qwen/Qwen3.5-397B-A17B,human_from_scratch,0.0,0.0,0.0,1.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000100,18.632002536830107,0.9999980692362982,0.2072100498407716
gpqa::gpqa:rec0yTRmO1o1xCA6H::together/Qwen/Qwen3.5-397B-A17B::model_from_scratch,gpqa,gpqa:rec0yTRmO1o1xCA6H,together/Qwen/Qwen3.5-397B-A17B,model_from_scratch,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,18.77302023370797,0.9999966116822115,0.131510003359029
gpqa::gpqa:rec1AAE9RApPLqeqt::google/gemini-3.1-pro-preview::augment_ablation,gpqa,gpqa:rec1AAE9RApPLqeqt,google/gemini-3.1-pro-preview,augment_ablation,0.0,1.0,0.0,0.0,0.0,1.0,6,2.0,0.3333333333333333,0.22222222222222224,False,010001,19.130620061006574,1.0000016004025822,0.1990930236400343
gpqa::gpqa:rec1AAE9RApPLqeqt::google/gemini-3.1-pro-preview::augment_human,gpqa,gpqa:rec1AAE9RApPLqeqt,google/gemini-3.1-pro-preview,augment_human,0.0,0.0,0.0,1.0,0.0,0.0,6,1.0,0.16666666666666666,0.13888888888888892,False,000100,19.277138360143823,0.9999990745071936,0.1249146935724576
gpqa::gpqa:rec1AAE9RApPLqeqt::google/gemini-3.1-pro-preview::augment_model,gpqa,gpqa:rec1AAE9RApPLqeqt,google/gemini-3.1-pro-preview,augment_model,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,True,000000,19.32500708613841,0.999997219027177,0.0685797992716802
gpqa::gpqa:rec1AAE9RApPLqeqt::google/gemini-3.1-pro-preview::human_from_scratch,gpqa,gpqa:rec1AAE9RApPLqeqt,google/gemini-3.1-pro-preview,human_from_scratch,0.0,1.0,0.0,0.0,1.0,1.0,6,3.0,0.5,0.25,False,010011,18.58698404054082,1.0000014664628296,0.3908896550663424
