generation_run_name,generator,dataset,sample_id,eval_model,eval_model_display,setting,evaluation_prediction,correct_answer_letter,distractor_source,source_status,round_split_status
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recRgabRzMaEoBRcM,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,H,E,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recS48OsU6kVadBPW,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,B,J,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recSl0g9xnRRB2e0L,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,F,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recTQMrJxdpZhDCBk,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,A,J,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recTVnk0jyigx3o9P,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,B,I,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recTs7qzfJs6kfLUK,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,I,C,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recUOePh79cp4T2Bg,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,H,D,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recUZuPWogSLnPBaw,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,D,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recUu8izzZlaTKwVD,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,J,F,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recWSaYTSv3l4D0HY,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,A,G,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recX2lK3byHnClL54,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,H,G,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recX9sU1D7BxJNXyI,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,B,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recYE7Rss564wKABO,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,C,A,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recYI852ugl1pFhAv,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,B,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recYOzCsevNz61Lyn,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,G,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recZ13cwgDQf9jRd9,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,D,E,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recZ8cm5DvTme4AI4,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,C,G,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recZFq7Xrv9643qdd,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,I,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recZWeueB7lSPR6wN,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,G,D,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recZZpGHxfDeYd0XV,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,I,E,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recZt4x514UQNnsgy,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,G,E,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:reca44yABeO2fx7UB,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,F,C,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recafnH3RRnMBXEb1,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,F,A,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recb4cGsC6BJUCU3V,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,B,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recbMrWKlgp9uWgUK,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,G,B,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recbWK7TxyPMNhPIb,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,A,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recbjh3mzGhAqPUhl,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,C,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:reccVFW11Elovnf8T,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,F,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:reccc0j9BzteLsAB5,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,H,E,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recclFbsjbaiVVnnV,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,D,G,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:reccrAgUClrIVaBYa,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,B,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recfVza57C5sOngtR,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,F,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recfsHcxGI288m9ZB,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,B,A,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recftca7pyp2TCeAG,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,G,I,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recgXxEgllSGEpELP,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,A,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rech8ob03J69QNAxU,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,F,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:reciMW2VYi4jClmxk,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,G,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:reciOUAwJv4qTlXxs,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,B,I,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recigLZFBov8HBmLt,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,H,C,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recixxJmdux0d8LZQ,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,A,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recj7NQlHcKW1rRME,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,D,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:reck4G4xxv3YnpbtQ,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,D,B,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:reckoUYCML0XkjPZD,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,I,G,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recks5wKHpwzraAyO,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,J,G,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recl1UtgTVKishAq4,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,F,I,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:reclyy1tNCYpnp0UW,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,E,A,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recmzeT93BlfOcNzr,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,A,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recnawZPumSCLMVgp,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,F,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recnjViFrqlZNL3fY,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,G,D,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:reco8WSc71p8zAv4q,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,F,G,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recooG6bivTUJpDBz,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,G,B,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recoyQGj2M3vLkpbk,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,A,C,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recp6FiqiYRjKEcXZ,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,A,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recqhfI2AdHd6MVew,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,E,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recqqFgbShO7tyavI,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,A,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recr71WEmXEEMzRgq,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,G,D,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recsOrgoWMrLoY31T,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,E,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recuyeuT5rQ6qDt8F,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,A,F,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recv7GsQg3f0fvB1f,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,I,E,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recxAsuTcMtvUUa7Y,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,B,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recxTy0x7M6T9ikc0,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,F,C,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recySCwROqoVpo0UG,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,C,D,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recya83GDvr1UYwEp,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,H,G,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:reczQ4I0VpENdMtIj,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,C,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:reczzzihL7btBH7RO,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,E,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec0wsMJZgWo7ICJm,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,J,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec1BjNQici8oD53a,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,G,B,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec6DU0HQcUBaVwHD,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,A,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recQSmIQF2OGPfbL8,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,H,E,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recXlt6DeL8i1eeTO,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,A,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recZZTKvQtZ3x8dGl,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,C,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recuXwnZ1Nq5uRiu3,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,F,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recvBj7jG98Moe76N,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,E,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recwhMjaIdnLkGTgN,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_human,E,C,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec055vn3qEqKHHTc,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,J,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec0LlchAeJwY28ZY,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,D,I,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec0yTRmO1o1xCA6H,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,B,G,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec1AAE9RApPLqeqt,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,B,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec1oj2DveQWl9Rpw,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,C,A,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec2ZTsqazBZ3LTWZ,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,G,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec2fsnzUuvNtUYK8,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,B,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec4J0X5OLsY61yQm,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,A,B,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec4UqStf9WUVif1f,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,B,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec4r4KWNLrT7g2kR,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,I,E,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec5UhR77onQftbyk,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,A,F,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec7qmSnbud4FHSqL,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,E,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec8mjcMS01O8rOLR,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,A,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:rec9ubQihAh6g9bft,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,D,E,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recA1i5ZAh0Uzclxp,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,E,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recAYkd96NNuNl1Ei,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,E,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recBhnXrUyTJ6WHIR,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,D,G,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recCU7eV1ixcXGCHm,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,H,B,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recCg6VIPmIj5aQ2x,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,A,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recDDxpS9s8cwkqfq,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,C,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recDj2Y2BbtV02Wv5,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,B,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recDytVnNYZe2HuUU,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,A,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recEOfvRabVkK4MTg,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,C,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recEitMlu2rOnMmkn,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,A,I,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recEmTBhx2hgw6tPQ,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,E,F,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recFaL6j8UMhutXrc,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,F,D,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recFperaY3GpdU6oG,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,I,F,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recG0sothgt3COU4K,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,B,D,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recG5Bc2ipyC4JwZN,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,A,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recGGT3pm4I7J2GXy,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,E,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recGhzQ1AsM0pBO0a,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,C,E,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recH8lrIXfvsjKMv2,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,G,H,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recHVUd2DkoKfedJZ,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,H,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recJZ3QEfRKjYw9a7,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,E,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recJpyGtGIsxulevT,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,B,E,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recK3Xnphg6jVxIHv,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,D,F,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recK9F5aqdaybl8bb,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,F,E,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recKHoKLpcxt8aOjM,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,C,G,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recKeCj07mR2qOvCH,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,B,D,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recKtFwQZd4n2RZCk,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,D,F,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recLSALHT675vkEwE,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,B,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recMGSnbWcPCIgYTN,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,H,B,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recMicVBcqy1xM1jq,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,I,E,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recN4DY9Q5V03glmQ,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,C,E,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recNGovj5Pv0yxbfx,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,D,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recNPa63g37t1COiO,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,E,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recNfEV6AjS2ZFn5W,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,B,C,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recOYsaYs6RmtlTDy,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,C,H,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recOj90oKbiyjLcBd,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,B,I,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recOvqPKUtyy9ISA1,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,C,I,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recQ0eDZk1sxnKVqh,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,E,J,round1,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recQ8oxSY2aCwFRS8,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,F,B,round2,kept,matched
gemini_from_scratch_testing,google/gemini-3.1-pro-preview,gpqa,gpqa:recQEFX6mtMj6XQvA,openai/gpt-5.4-mini,openai/gpt-5.4-mini,augment_model,H,D,round1,kept,matched
