generator_key,generator,generator_display,dataset,dataset_display,sample_id,cosine_sem_0.90_count,hybrid_match_count,hybrid_match_proportion,any_formula_like_choice,formula_like_choice_count,exact_rule_match_count,cosine_rule_match_count,human_choices,model_choices,matched_human_distractors,matched_model_distractors,matched_pair_similarities,matched_pair_methods
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_400880,3,3,1.0,False,0,0,3,"loss of a proton
gain of a proton
gain of an electron","gain of an electron
gain of a proton
loss of a proton","gain of an electron
gain of a proton
loss of a proton","gain of an electron
gain of a proton
loss of a proton","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_402341,3,3,1.0,False,0,0,3,"Earth-Moon-Sun
Earth-Sun-Moon
Moon-Sun-Earth","Earth-Moon-Sun
Earth-Sun-Moon
Moon-Sun-Earth","Earth-Moon-Sun
Earth-Sun-Moon
Moon-Sun-Earth","Earth-Moon-Sun
Earth-Sun-Moon
Moon-Sun-Earth","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:Mercury_402341,3,3,1.0,False,0,0,3,"Earth-Moon-Sun
Earth-Sun-Moon
Moon-Sun-Earth","Sun-Moon-Earth
Sun-Earth-Moon
Earth-Moon-Sun","Moon-Sun-Earth
Earth-Sun-Moon
Earth-Moon-Sun","Sun-Moon-Earth
Sun-Earth-Moon
Earth-Moon-Sun","0.993753
0.995269
1.0","cosine_text
cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_402341,3,3,1.0,False,0,0,3,"Earth-Moon-Sun
Earth-Sun-Moon
Moon-Sun-Earth","Sun-Moon-Earth
Earth-Moon-Sun
Earth-Sun-Moon","Moon-Sun-Earth
Earth-Moon-Sun
Earth-Sun-Moon","Sun-Moon-Earth
Earth-Moon-Sun
Earth-Sun-Moon","0.993753
1.0
1.0","cosine_text
cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_405804,3,3,1.0,False,0,0,3,"oil
coal
natural gas","coal
oil
natural gas","coal
oil
natural gas","coal
oil
natural gas","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_405804,3,3,1.0,False,0,0,3,"oil
coal
natural gas","coal
oil
natural gas","coal
oil
natural gas","coal
oil
natural gas","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_409115,3,3,1.0,False,0,0,3,"Velocity and acceleration both remain positive.
Velocity and acceleration both become negative.
Velocity becomes negative but acceleration remains positive.","Velocity becomes negative but acceleration remains positive.
Velocity remains positive and acceleration remains positive.
Velocity becomes negative and acceleration becomes negative.","Velocity becomes negative but acceleration remains positive.
Velocity and acceleration both remain positive.
Velocity and acceleration both become negative.","Velocity becomes negative but acceleration remains positive.
Velocity remains positive and acceleration remains positive.
Velocity becomes negative and acceleration becomes negative.","1.0
0.933993
0.954369","cosine_text
cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_409115,3,3,1.0,False,0,0,3,"Velocity and acceleration both remain positive.
Velocity and acceleration both become negative.
Velocity becomes negative but acceleration remains positive.","Velocity remains positive and acceleration remains positive.
Velocity becomes negative but acceleration remains positive.
Velocity becomes negative and acceleration becomes negative.","Velocity and acceleration both remain positive.
Velocity becomes negative but acceleration remains positive.
Velocity and acceleration both become negative.","Velocity remains positive and acceleration remains positive.
Velocity becomes negative but acceleration remains positive.
Velocity becomes negative and acceleration becomes negative.","0.933993
1.0
0.954369","cosine_text
cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_416230,3,3,1.0,False,0,0,3,"commensalism, mutualism, parasitism, predation
parasitism, commensalism, predation, mutualism
mutualism, commensalism, parasitism, predation","parasitism, predation, commensalism, mutualism
mutualism, commensalism, parasitism, predation
predation, parasitism, mutualism, commensalism","parasitism, commensalism, predation, mutualism
mutualism, commensalism, parasitism, predation
commensalism, mutualism, parasitism, predation","parasitism, predation, commensalism, mutualism
mutualism, commensalism, parasitism, predation
predation, parasitism, mutualism, commensalism","0.99635
1.0
0.987744","cosine_text
cosine_text
cosine_text"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:Mercury_416230,3,3,1.0,False,0,0,3,"commensalism, mutualism, parasitism, predation
parasitism, commensalism, predation, mutualism
mutualism, commensalism, parasitism, predation","parasitism, predation, commensalism, mutualism
predation, commensalism, parasitism, mutualism
predation, parasitism, mutualism, commensalism","parasitism, commensalism, predation, mutualism
mutualism, commensalism, parasitism, predation
commensalism, mutualism, parasitism, predation","parasitism, predation, commensalism, mutualism
predation, commensalism, parasitism, mutualism
predation, parasitism, mutualism, commensalism","0.99635
0.985868
0.987744","cosine_text
cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_416230,3,3,1.0,False,0,0,3,"commensalism, mutualism, parasitism, predation
parasitism, commensalism, predation, mutualism
mutualism, commensalism, parasitism, predation","mutualism, commensalism, parasitism, predation
parasitism, predation, commensalism, mutualism
predation, parasitism, mutualism, commensalism","mutualism, commensalism, parasitism, predation
parasitism, commensalism, predation, mutualism
commensalism, mutualism, parasitism, predation","mutualism, commensalism, parasitism, predation
parasitism, predation, commensalism, mutualism
predation, parasitism, mutualism, commensalism","1.0
0.99635
0.987744","cosine_text
cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_416651,3,3,1.0,False,0,0,3,"amoeba
euglena
paramecium","euglena
paramecium
amoeba","euglena
paramecium
amoeba","euglena
paramecium
amoeba","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_416651,3,3,1.0,False,0,0,3,"amoeba
euglena
paramecium","Euglena
Amoeba
Paramecium","euglena
amoeba
paramecium","Euglena
Amoeba
Paramecium","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_417138,3,3,1.0,False,0,0,3,"when the river flow is low and the tide is low
when the river flow is low and the tide is high
when the river flow is high and the tide is high","when the river flow is low and the tide is high
when the river flow is high and the tide is high
when the river flow is low and the tide is low","when the river flow is low and the tide is high
when the river flow is high and the tide is high
when the river flow is low and the tide is low","when the river flow is low and the tide is high
when the river flow is high and the tide is high
when the river flow is low and the tide is low","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:Mercury_417138,3,3,1.0,False,0,0,3,"when the river flow is low and the tide is low
when the river flow is low and the tide is high
when the river flow is high and the tide is high","when the river flow is low and the tide is high
when the river flow is high and the tide is high
when the river flow is low and the tide is low","when the river flow is low and the tide is high
when the river flow is high and the tide is high
when the river flow is low and the tide is low","when the river flow is low and the tide is high
when the river flow is high and the tide is high
when the river flow is low and the tide is low","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_417138,3,3,1.0,False,0,0,3,"when the river flow is low and the tide is low
when the river flow is low and the tide is high
when the river flow is high and the tide is high","when the river flow is low and the tide is high
when the river flow is high and the tide is high
when the river flow is low and the tide is low","when the river flow is low and the tide is high
when the river flow is high and the tide is high
when the river flow is low and the tide is low","when the river flow is low and the tide is high
when the river flow is high and the tide is high
when the river flow is low and the tide is low","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_7004953,3,3,1.0,False,0,0,3,"acquired trait to gain an inherited trait.
acquired trait to gain another acquired trait.
inherited trait to gain another inherited trait.","acquired trait to gain an inherited trait.
inherited trait to gain another inherited trait.
acquired trait to gain another acquired trait.","acquired trait to gain an inherited trait.
inherited trait to gain another inherited trait.
acquired trait to gain another acquired trait.","acquired trait to gain an inherited trait.
inherited trait to gain another inherited trait.
acquired trait to gain another acquired trait.","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_7004953,3,3,1.0,False,0,0,3,"acquired trait to gain an inherited trait.
acquired trait to gain another acquired trait.
inherited trait to gain another inherited trait.","acquired trait to gain an inherited trait
inherited trait to gain another inherited trait
acquired trait to gain another acquired trait","acquired trait to gain an inherited trait.
inherited trait to gain another inherited trait.
acquired trait to gain another acquired trait.","acquired trait to gain an inherited trait
inherited trait to gain another inherited trait
acquired trait to gain another acquired trait","0.980719
0.973597
0.980765","cosine_text
cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_7011130,3,3,1.0,False,0,0,3,"Endothermic because energy is released.
Exothermic because energy is absorbed.
Exothermic because energy is released.","Exothermic because energy is released.
Exothermic because energy is absorbed.
Endothermic because energy is released.","Exothermic because energy is released.
Exothermic because energy is absorbed.
Endothermic because energy is released.","Exothermic because energy is released.
Exothermic because energy is absorbed.
Endothermic because energy is released.","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_7011130,3,3,1.0,False,0,0,3,"Endothermic because energy is released.
Exothermic because energy is absorbed.
Exothermic because energy is released.","Exothermic because energy is released.
Endothermic because energy is released.
Exothermic because energy is absorbed.","Exothermic because energy is released.
Endothermic because energy is released.
Exothermic because energy is absorbed.","Exothermic because energy is released.
Endothermic because energy is released.
Exothermic because energy is absorbed.","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_7016310,3,3,1.0,False,0,0,3,"electron
neutron
proton","electron
proton
neutron","electron
proton
neutron","electron
proton
neutron","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_7016310,3,3,1.0,False,0,0,3,"electron
neutron
proton","electron
proton
neutron","electron
proton
neutron","electron
proton
neutron","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:Mercury_7024290,3,3,1.0,False,0,0,3,"proton
nucleus
electron","electron
proton
nucleus","electron
proton
nucleus","electron
proton
nucleus","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_7024798,3,3,1.0,False,0,0,3,"height
weight
skin color","height
weight
skin color","height
weight
skin color","height
weight
skin color","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_7027160,3,3,1.0,False,0,0,3,"potassium.
phosphorus.
nitrogen.","nitrogen.
phosphorus.
potassium.","nitrogen.
phosphorus.
potassium.","nitrogen.
phosphorus.
potassium.","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_7027160,3,3,1.0,False,0,0,3,"potassium.
phosphorus.
nitrogen.","nitrogen
phosphorus
potassium","nitrogen.
phosphorus.
potassium.","nitrogen
phosphorus
potassium","0.944153
0.951089
0.935615","cosine_text
cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_7029558,3,3,1.0,False,0,0,3,"producer
decomposer
second-level consumer","producer
second-level consumer
decomposer","producer
second-level consumer
decomposer","producer
second-level consumer
decomposer","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
gen_gpt52_v2/openai/gpt-5.2-2025-12-11,openai/gpt-5.2-2025-12-11,GPT-5.2,arc_challenge,ARC,arc_challenge:Mercury_7029558,3,3,1.0,False,0,0,3,"producer
decomposer
second-level consumer","producer
second-level consumer
decomposer","producer
second-level consumer
decomposer","producer
second-level consumer
decomposer","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
together_from_scratch_testing/together/Qwen/Qwen3.5-397B-A17B,together/Qwen/Qwen3.5-397B-A17B,Qwen-3.5,arc_challenge,ARC,arc_challenge:Mercury_7029558,3,3,1.0,False,0,0,3,"producer
decomposer
second-level consumer","producer
second-level consumer
decomposer","producer
second-level consumer
decomposer","producer
second-level consumer
decomposer","1.0
1.0
1.0","cosine_text
cosine_text
cosine_text"
gemini_from_scratch_testing/google/gemini-3.1-pro-preview,google/gemini-3.1-pro-preview,Gemini-3.1 Pro,arc_challenge,ARC,arc_challenge:Mercury_7064260,3,3,1.0,False,0,0,3,"two dimensional representation of a one dimensional surface.
one dimensional representation of a two dimensional surface.
three dimensional representation of a two dimensional surface.","three dimensional representation of a two dimensional surface.
two dimensional representation of a two dimensional surface.
three dimensional representation of a three dimensional surface.","two dimensional representation of a one dimensional surface.
one dimensional representation of a two dimensional surface.
three dimensional representation of a two dimensional surface.","three dimensional representation of a two dimensional surface.
two dimensional representation of a two dimensional surface.
three dimensional representation of a three dimensional surface.","0.931117
0.975162
0.974024","cosine_text
cosine_text
cosine_text"
